File ID,English_name,Vocalization_type,Quality,Time,Date,X,Y
210466,Darkwing Sparrow,Song,A,Afternoon,2015-01-17T00:00:00Z,73,151
209059,Darkwing Sparrow,Song,A,Morning,2014-05-01T00:00:00Z,58,160
208395,Darkwing Sparrow,Call,A,Afternoon,2014-04-16T00:00:00Z,56,153
197467,Darkwing Sparrow,Call,A,Afternoon,2014-07-28T00:00:00Z,78,148
194222,Darkwing Sparrow,Call,A,Evening,2003-06-18T00:00:00Z,69,159
192306,Darkwing Sparrow,"Call, Song",A,Morning,2014-04-24T00:00:00Z,78,149
192305,Darkwing Sparrow,"Call, Song",A,Morning,2014-04-24T00:00:00Z,69,158
388696,Eastern Corn Skeet,Song,A,Morning,2016-04-30T00:00:00Z,121,127
385024,Eastern Corn Skeet,Song,A,Morning,2017-05-11T00:00:00Z,65,90
378993,Eastern Corn Skeet,Call,A,Afternoon,2017-07-03T00:00:00Z,86,123
376425,Eastern Corn Skeet,Song,A,Morning,2017-06-18T00:00:00Z,47,36
376069,Eastern Corn Skeet,Song,A,Morning,2017-06-06T00:00:00Z,87,131
375493,Eastern Corn Skeet,Call,A,Evening,2017-05-17T00:00:00Z,85,131
370485,Eastern Corn Skeet,Song,A,Morning,2017-05-12T00:00:00Z,29,138
363519,Eastern Corn Skeet,Call,A,Morning,2017-04-08T00:00:00Z,93,139
354815,Eastern Corn Skeet,Call,A,Morning,2017-01-15T00:00:00Z,93,129
344280,Eastern Corn Skeet,Call,A,Morning,2016-11-27T00:00:00Z,31,134
318747,Eastern Corn Skeet,Call,A,Morning,2016-05-22T00:00:00Z,93,129
316236,Eastern Corn Skeet,Song,A,Morning,2015-04-11T00:00:00Z,94,132
308402,Eastern Corn Skeet,Song,A,Afternoon,2016-03-22T00:00:00Z,71,114
179720,Eastern Corn Skeet,Call,A,Morning,2014-05-24T00:00:00Z,84,121
178126,Eastern Corn Skeet,Song,A,Morning,2014-05-11T00:00:00Z,32,141
173954,Eastern Corn Skeet,Song,A,Morning,2014-04-12T00:00:00Z,127,119
161099,Eastern Corn Skeet,"Call, Song",A,Morning,2013-12-05T00:00:00Z,85,124
132866,Eastern Corn Skeet,Song,A,Morning,2013-05-06T00:00:00Z,142,154
99544,Eastern Corn Skeet,Call,A,Morning,2012-03-30T00:00:00Z,40,141
57258,Eastern Corn Skeet,Song,A,Morning,2010-06-07T00:00:00Z,55,68
49875,Eastern Corn Skeet,Song,A,Morning,2010-05-06T00:00:00Z,81,115
14858,Eastern Corn Skeet,"Call, Song",A,Morning,2007-04-20T00:00:00Z,86,114
14857,Eastern Corn Skeet,"Call, Song",A,Morning,2007-04-20T00:00:00Z,136,100
14856,Eastern Corn Skeet,Call,A,Morning,2007-04-20T00:00:00Z,82,119
10175,Eastern Corn Skeet,Song,A,Morning,2006-05-14T00:00:00Z,152,165
373508,Eastern Corn Skeet,Song,B,Morning,2017-05-03T00:00:00Z,91,119
344645,Eastern Corn Skeet,Call,B,Morning,2016-11-29T00:00:00Z,82,132
321819,Eastern Corn Skeet,Song,B,Evening,2016-06-09T00:00:00Z,84,128
313354,Eastern Corn Skeet,Song,B,Evening,2016-04-20T00:00:00Z,137,120
310072,Eastern Corn Skeet,Call,B,Evening,2016-03-30T00:00:00Z,78,129
302533,Eastern Corn Skeet,"Call, Song",B,Morning,2016-02-06T00:00:00Z,57,88
278231,Eastern Corn Skeet,Song,B,Morning,2015-05-18T00:00:00Z,118,118
244579,Eastern Corn Skeet,Song,B,Morning,2015-05-16T00:00:00Z,85,131
208942,Eastern Corn Skeet,Song,B,Morning,2014-11-26T00:00:00Z,77,129
191964,Eastern Corn Skeet,Song,B,Afternoon,2012-03-28T00:00:00Z,87,128
184379,Eastern Corn Skeet,Call,B,Morning,2013-11-16T00:00:00Z,70,140
184378,Eastern Corn Skeet,Song,B,Morning,2012-05-17T00:00:00Z,89,127
184377,Eastern Corn Skeet,Call,B,Morning,2014-04-12T00:00:00Z,80,130
182331,Eastern Corn Skeet,Song,B,Morning,2002-04-30T00:00:00Z,46,56
179848,Eastern Corn Skeet,Song,B,Morning,2014-05-24T00:00:00Z,92,134
179719,Eastern Corn Skeet,Song,B,Night,2014-05-24T00:00:00Z,84,128
176000,Eastern Corn Skeet,Song,B,Afternoon,2014-04-15T00:00:00Z,84,130
170055,Eastern Corn Skeet,Song,B,Morning,2014-03-15T00:00:00Z,88,129
165234,Eastern Corn Skeet,Call,B,Morning,2014-01-22T00:00:00Z,83,130
160470,Eastern Corn Skeet,Song,B,Morning,2013-05-18T00:00:00Z,123,108
158055,Eastern Corn Skeet,Call,B,Afternoon,2013-12-15T00:00:00Z,69,61
150242,Eastern Corn Skeet,Song,B,Morning,2013-10-08T00:00:00Z,88,124
138039,Eastern Corn Skeet,Song,B,Morning,2013-06-11T00:00:00Z,86,131
134509,Eastern Corn Skeet,Call,B,Morning,2013-05-19T00:00:00Z,89,127
124070,Eastern Corn Skeet,Call,B,Night,2012-10-28T00:00:00Z,87,133
111143,Eastern Corn Skeet,Song,B,Morning,2012-10-13T00:00:00Z,100,139
111142,Eastern Corn Skeet,Song,B,Morning,2012-10-13T00:00:00Z,155,156
111141,Eastern Corn Skeet,Song,B,Morning,2012-10-13T00:00:00Z,85,132
100556,Eastern Corn Skeet,Song,B,Morning,2012-05-04T00:00:00Z,83,126
100555,Eastern Corn Skeet,Song,B,Morning,2012-05-04T00:00:00Z,84,132
99547,Eastern Corn Skeet,Song,B,Morning,2012-04-15T00:00:00Z,50,65
52453,Eastern Corn Skeet,Call,B,Morning,2009-06-00,84,132
52451,Eastern Corn Skeet,Song,B,Morning,2008-05-11T00:00:00Z,159,152
5130,Eastern Corn Skeet,Call,B,Evening,2005-12-30T00:00:00Z,87,132
396262,Eastern Corn Skeet,Song,C,Morning,2017-12-17T00:00:00Z,147,157
368084,Eastern Corn Skeet,Song,C,Morning,2013-06-21T00:00:00Z,83,133
316544,Eastern Corn Skeet,Call,C,Evening,2016-05-12T00:00:00Z,84,130
296933,Eastern Corn Skeet,Call,C,Morning,2015-12-20T00:00:00Z,83,131
286376,Eastern Corn Skeet,Call,C,Afternoon,2015-10-15T00:00:00Z,37,115
278232,Eastern Corn Skeet,Song,C,Morning,2015-05-18T00:00:00Z,90,137
235428,Eastern Corn Skeet,Song,C,Afternoon,2015-04-12T00:00:00Z,85,127
151543,Eastern Corn Skeet,Call,C,Afternoon,2013-10-16T00:00:00Z,85,128
137835,Eastern Corn Skeet,Call,C,Afternoon,2013-06-08T00:00:00Z,39,112
137101,Eastern Corn Skeet,Song,C,Afternoon,2011-07-20T00:00:00Z,79,156
137100,Eastern Corn Skeet,Call,C,Morning,2011-05-13T00:00:00Z,94,138
124445,Eastern Corn Skeet,Song,C,Morning,2005-12-15T00:00:00Z,86,132
103279,Eastern Corn Skeet,Song,C,Morning,2012-06-04T00:00:00Z,85,133
103278,Eastern Corn Skeet,Song,C,Morning,2012-06-04T00:00:00Z,34,138
100108,Eastern Corn Skeet,Call,C,Morning,2012-04-30T00:00:00Z,60,114
149935,Eastern Corn Skeet,Call,D,Afternoon,2013-10-06T00:00:00Z,69,139
137102,Eastern Corn Skeet,Call,D,Morning,2012-06-04T00:00:00Z,69,140
358825,Green-tipped Scarlet Pipit,Song,A,Morning,2016-09-25T00:00:00Z,85,133
340294,Green-tipped Scarlet Pipit,Song,A,Morning,2016-10-26T00:00:00Z,72,136
334189,Green-tipped Scarlet Pipit,Call,A,Morning,2016-09-09T00:00:00Z,54,70
319588,Green-tipped Scarlet Pipit,Song,A,Morning,2016-05-07T00:00:00Z,71,143
283151,Green-tipped Scarlet Pipit,Song,A,Morning,2002-11-20T00:00:00Z,136,168
283150,Green-tipped Scarlet Pipit,Song,A,Morning,2002-11-20T00:00:00Z,123,127
268894,Green-tipped Scarlet Pipit,Song,A,Morning,2015-08-17T00:00:00Z,133,38
241793,Green-tipped Scarlet Pipit,Song,A,Morning,2014-08-30T00:00:00Z,73,61
221676,Green-tipped Scarlet Pipit,Song,A,Morning,2004-07-28T00:00:00Z,126,25
221675,Green-tipped Scarlet Pipit,Song,A,Morning,2004-07-28T00:00:00Z,54,68
221674,Green-tipped Scarlet Pipit,Song,A,Morning,2004-07-28T00:00:00Z,59,77
221673,Green-tipped Scarlet Pipit,Song,A,Morning,2004-07-28T00:00:00Z,37,69
210152,Green-tipped Scarlet Pipit,Song,A,Morning,2014-12-14T00:00:00Z,62,67
206678,Green-tipped Scarlet Pipit,Song,A,Morning,2014-08-06T00:00:00Z,54,72
205977,Green-tipped Scarlet Pipit,Song,A,Morning,2014-01-31T00:00:00Z,62,66
196407,Green-tipped Scarlet Pipit,Song,A,Morning,2014-09-03T00:00:00Z,83,131
187193,Green-tipped Scarlet Pipit,Song,A,Morning,2013-09-28T00:00:00Z,146,23
174547,Green-tipped Scarlet Pipit,"Call, Song",A,Morning,2013-08-15T00:00:00Z,51,149
174492,Green-tipped Scarlet Pipit,Song,A,Morning,2011-05-24T00:00:00Z,57,76
170248,Green-tipped Scarlet Pipit,Song,A,Evening,2014-03-16T00:00:00Z,144,60
144004,Green-tipped Scarlet Pipit,Song,A,Afternoon,2013-07-29T00:00:00Z,72,65
143234,Green-tipped Scarlet Pipit,Song,A,Morning,2013-07-14T00:00:00Z,54,81
142719,Green-tipped Scarlet Pipit,Song,A,Morning,2012-08-20T00:00:00Z,57,78
115450,Green-tipped Scarlet Pipit,Song,A,Morning,2012-10-04T00:00:00Z,69,62
77917,Green-tipped Scarlet Pipit,Song,A,Morning,2011-05-08T00:00:00Z,62,66
75570,Green-tipped Scarlet Pipit,Call,A,Morning,2011-02-17T00:00:00Z,73,139
62671,Green-tipped Scarlet Pipit,Song,A,Morning,2010-09-22T00:00:00Z,59,78
62446,Green-tipped Scarlet Pipit,Song,A,Morning,2010-08-31T00:00:00Z,18,140
36909,Green-tipped Scarlet Pipit,Song,A,Morning,2009-07-15T00:00:00Z,91,131
21819,Green-tipped Scarlet Pipit,Song,A,Morning,2008-07-23T00:00:00Z,122,56
17578,Green-tipped Scarlet Pipit,Song,A,Morning,2005-04-16T00:00:00Z,58,65
403198,Green-tipped Scarlet Pipit,Song,B,Morning,2017-11-05T00:00:00Z,51,68
396419,Green-tipped Scarlet Pipit,Song,B,Morning,2017-11-12T00:00:00Z,63,66
388441,Green-tipped Scarlet Pipit,Song,B,Morning,2017-09-29T00:00:00Z,90,134
388119,Green-tipped Scarlet Pipit,Song,B,Morning,2017-09-10T00:00:00Z,81,147
387945,Green-tipped Scarlet Pipit,Song,B,Morning,2017-09-03T00:00:00Z,86,130
385715,Green-tipped Scarlet Pipit,Song,B,Morning,2013-06-30T00:00:00Z,140,96
290233,Green-tipped Scarlet Pipit,Song,B,Morning,1998-03-22T00:00:00Z,65,75
244251,Green-tipped Scarlet Pipit,Song,B,Morning,2014-11-08T00:00:00Z,23,141
173336,Green-tipped Scarlet Pipit,Song,B,Morning,2013-04-26T00:00:00Z,86,131
158748,Green-tipped Scarlet Pipit,Song,B,Morning,2013-12-19T00:00:00Z,138,44
154345,Green-tipped Scarlet Pipit,Song,B,Morning,2012-12-30T00:00:00Z,143,163
145503,Green-tipped Scarlet Pipit,Song,B,Morning,2006-01-16T00:00:00Z,53,69
141683,Green-tipped Scarlet Pipit,Song,B,Morning,2011-08-06T00:00:00Z,53,67
115916,Green-tipped Scarlet Pipit,Song,B,Morning,2011-10-01T00:00:00Z,55,67
110826,Green-tipped Scarlet Pipit,Call,B,Morning,2012-10-10T00:00:00Z,59,63
72980,Green-tipped Scarlet Pipit,Song,B,Morning,2010-08-30T00:00:00Z,32,126
70075,Green-tipped Scarlet Pipit,Song,B,Morning,2006-03-12T00:00:00Z,40,145
22520,Green-tipped Scarlet Pipit,Song,B,Morning,2008-07-15T00:00:00Z,35,148
11825,Green-tipped Scarlet Pipit,Song,B,Morning,2006-09-12T00:00:00Z,27,146
11743,Green-tipped Scarlet Pipit,Song,B,Morning,2007-03-17T00:00:00Z,27,147
8176,Green-tipped Scarlet Pipit,Song,B,Morning,2006-10-24T00:00:00Z,41,145
4598,Green-tipped Scarlet Pipit,Song,B,Morning,2004-08-16T00:00:00Z,12,139
393881,Green-tipped Scarlet Pipit,Call,C,Morning,2017-11-20T00:00:00Z,32,135
128416,Green-tipped Scarlet Pipit,Song,C,Morning,2010-06-06T00:00:00Z,145,27
18985,Green-tipped Scarlet Pipit,Song,C,Morning,2008-04-11T00:00:00Z,26,138
15832,Green-tipped Scarlet Pipit,Call,D,Morning,2007-08-08T00:00:00Z,26,147
393734,Lesser Birchbeere,Call,A,Morning,2017-06-24T00:00:00Z,47,114
389973,Lesser Birchbeere,Call,A,Morning,2016-04-27T00:00:00Z,152,106
388612,Lesser Birchbeere,Call,A,Morning,2015-09-23T00:00:00Z,80,56
385127,Lesser Birchbeere,Call,A,Evening,2017-09-02T00:00:00Z,78,54
371803,Lesser Birchbeere,Call,A,Morning,2017-05-15T00:00:00Z,147,91
357666,Lesser Birchbeere,Call,A,Morning,2017-02-13T00:00:00Z,145,105
357658,Lesser Birchbeere,Call,A,Morning,2017-02-13T00:00:00Z,82,68
352547,Lesser Birchbeere,Call,A,Morning,2015-04-13T00:00:00Z,158,82
343848,Lesser Birchbeere,Call,A,Morning,2016-07-30T00:00:00Z,78,45
336335,Lesser Birchbeere,Call,A,Night,2016-09-06T00:00:00Z,143,93
323533,Lesser Birchbeere,Call,A,Morning,2016-06-21T00:00:00Z,86,63
322772,Lesser Birchbeere,Call,A,Morning,2016-06-19T00:00:00Z,141,113
321767,Lesser Birchbeere,Call,A,Morning,2015-05-17T00:00:00Z,63,53
321383,Lesser Birchbeere,"Call, Song",A,Morning,2016-06-10T00:00:00Z,57,58
320102,Lesser Birchbeere,Call,A,Morning,2016-06-03T00:00:00Z,75,69
318822,Lesser Birchbeere,Call,A,Evening,2016-05-12T00:00:00Z,91,52
316533,Lesser Birchbeere,Call,A,Evening,2016-05-14T00:00:00Z,92,44
302410,Lesser Birchbeere,Call,A,Morning,2014-06-04T00:00:00Z,72,53
302409,Lesser Birchbeere,Call,A,Morning,2014-06-04T00:00:00Z,70,108
293298,Lesser Birchbeere,Call,A,Morning,2015-12-01T00:00:00Z,86,61
253361,Lesser Birchbeere,Call,A,Morning,2015-06-21T00:00:00Z,82,57
251993,Lesser Birchbeere,Call,A,Morning,2013-11-10T00:00:00Z,67,60
220905,Lesser Birchbeere,Call,A,Morning,2007-02-18T00:00:00Z,77,50
212929,Lesser Birchbeere,Call,A,Morning,2015-02-08T00:00:00Z,90,37
197938,Lesser Birchbeere,Call,A,Evening,2014-09-28T00:00:00Z,92,47
183593,Lesser Birchbeere,Call,A,Morning,2014-06-24T00:00:00Z,153,109
173884,Lesser Birchbeere,Call,A,Evening,2014-04-10T00:00:00Z,66,158
172489,Lesser Birchbeere,Call,A,Afternoon,2013-05-13T00:00:00Z,121,72
169205,Lesser Birchbeere,Call,A,Morning,2014-03-01T00:00:00Z,75,50
169204,Lesser Birchbeere,Call,A,Morning,2014-03-01T00:00:00Z,78,58
169203,Lesser Birchbeere,Call,A,Morning,2014-02-25T00:00:00Z,152,106
169202,Lesser Birchbeere,Call,A,Morning,2014-02-25T00:00:00Z,125,75
169196,Lesser Birchbeere,Call,A,Morning,2014-03-01T00:00:00Z,73,62
164564,Lesser Birchbeere,Call,A,Morning,2014-01-11T00:00:00Z,76,53
161306,Lesser Birchbeere,Call,A,Morning,2013-11-07T00:00:00Z,163,114
160794,Lesser Birchbeere,Call,A,Afternoon,2013-06-17T00:00:00Z,145,96
160500,Lesser Birchbeere,Call,A,Morning,2013-05-19T00:00:00Z,81,53
160493,Lesser Birchbeere,Call,A,Morning,2013-05-19T00:00:00Z,112,61
160339,Lesser Birchbeere,Call,A,Morning,2013-05-05T00:00:00Z,92,44
160035,Lesser Birchbeere,Call,A,Evening,2013-03-22T00:00:00Z,150,86
149942,Lesser Birchbeere,Call,A,Afternoon,2013-10-05T00:00:00Z,76,46
110105,Lesser Birchbeere,Call,A,Afternoon,2012-06-08T00:00:00Z,31,111
109316,Lesser Birchbeere,Call,A,Afternoon,2012-09-04T00:00:00Z,72,69
76499,Lesser Birchbeere,Call,A,Evening,2011-04-23T00:00:00Z,65,76
59951,Lesser Birchbeere,Call,A,Morning,2010-07-28T00:00:00Z,140,96
42584,Lesser Birchbeere,Call,A,Morning,2009-06-20T00:00:00Z,88,57
34862,Lesser Birchbeere,Call,A,Afternoon,2009-05-24T00:00:00Z,75,48
34783,Lesser Birchbeere,Call,A,Morning,2008-05-28T00:00:00Z,87,60
34782,Lesser Birchbeere,Call,A,Morning,2008-05-28T00:00:00Z,142,88
29509,Lesser Birchbeere,Call,A,Morning,2008-05-30T00:00:00Z,87,38
406225,Lesser Birchbeere,Call,B,Morning,2018-03-16T00:00:00Z,79,53
398815,Lesser Birchbeere,Call,B,Morning,2018-01-07T00:00:00Z,77,49
388615,Lesser Birchbeere,Call,B,Morning,2015-09-23T00:00:00Z,149,105
388613,Lesser Birchbeere,Call,B,Morning,2015-09-23T00:00:00Z,80,50
377861,Lesser Birchbeere,Call,B,Morning,2000-06-11T00:00:00Z,75,54
377860,Lesser Birchbeere,Call,B,Morning,2000-06-11T00:00:00Z,67,94
357662,Lesser Birchbeere,Call,B,Morning,2017-02-13T00:00:00Z,85,36
329010,Lesser Birchbeere,Call,B,Evening,2016-06-04T00:00:00Z,138,69
323534,Lesser Birchbeere,Call,B,Morning,2016-06-21T00:00:00Z,78,58
318018,Lesser Birchbeere,Call,B,Morning,2016-05-02T00:00:00Z,143,65
312747,Lesser Birchbeere,Call,B,Morning,2016-04-16T00:00:00Z,143,67
312712,Lesser Birchbeere,Call,B,Morning,2016-04-17T00:00:00Z,79,53
234990,Lesser Birchbeere,Call,B,Evening,2015-04-09T00:00:00Z,142,112
220910,Lesser Birchbeere,Call,B,Morning,1998-03-20T00:00:00Z,80,52
220909,Lesser Birchbeere,Call,B,Evening,2003-04-18T00:00:00Z,121,85
220908,Lesser Birchbeere,Call,B,Afternoon,2003-04-18T00:00:00Z,88,50
220907,Lesser Birchbeere,Call,B,Morning,2003-04-19T00:00:00Z,85,52
210719,Lesser Birchbeere,Call,B,Morning,1990-02-12T00:00:00Z,79,64
204242,Lesser Birchbeere,Call,B,Morning,2014-11-28T00:00:00Z,83,58
190805,Lesser Birchbeere,Call,B,Morning,2014-08-13T00:00:00Z,79,46
181058,Lesser Birchbeere,Call,B,Morning,2014-04-12T00:00:00Z,126,71
177796,Lesser Birchbeere,Call,B,Afternoon,2014-05-09T00:00:00Z,69,92
173992,Lesser Birchbeere,Call,B,Evening,2014-04-06T00:00:00Z,86,51
173551,Lesser Birchbeere,Song,B,Afternoon,2012-05-14T00:00:00Z,72,55
173541,Lesser Birchbeere,Call,B,Afternoon,2012-04-30T00:00:00Z,140,67
172443,Lesser Birchbeere,Call,B,Morning,2013-04-05T00:00:00Z,55,103
170706,Lesser Birchbeere,Call,B,Evening,2014-03-22T00:00:00Z,83,60
169201,Lesser Birchbeere,Call,B,Morning,2014-02-25T00:00:00Z,84,43
169200,Lesser Birchbeere,Call,B,Morning,2014-02-25T00:00:00Z,85,57
169198,Lesser Birchbeere,Call,B,Morning,2014-03-01T00:00:00Z,76,89
165080,Lesser Birchbeere,Call,B,Morning,2014-01-18T00:00:00Z,155,108
164630,Lesser Birchbeere,Call,B,Morning,2014-01-12T00:00:00Z,70,60
160790,Lesser Birchbeere,Call,B,Evening,2013-06-16T00:00:00Z,77,35
160323,Lesser Birchbeere,Call,B,Morning,2013-05-05T00:00:00Z,81,53
160294,Lesser Birchbeere,Call,B,Morning,2013-05-04T00:00:00Z,84,46
160292,Lesser Birchbeere,Call,B,Morning,2013-05-04T00:00:00Z,142,58
159950,Lesser Birchbeere,Call,B,Evening,2013-02-17T00:00:00Z,41,107
159404,Lesser Birchbeere,Call,B,Morning,2012-09-01T00:00:00Z,79,68
153027,Lesser Birchbeere,Call,B,Morning,2013-06-26T00:00:00Z,82,51
148697,Lesser Birchbeere,Call,B,Morning,2012-11-25T00:00:00Z,69,53
147349,Lesser Birchbeere,Call,B,Morning,2013-08-25T00:00:00Z,78,44
143721,Lesser Birchbeere,Call,B,Afternoon,2013-07-07T00:00:00Z,51,38
139866,Lesser Birchbeere,Call,B,Morning,2013-05-27T00:00:00Z,81,43
139847,Lesser Birchbeere,Call,B,Night,2013-06-23T00:00:00Z,76,47
138711,Lesser Birchbeere,Call,B,Evening,2013-06-17T00:00:00Z,146,100
129073,Lesser Birchbeere,Call,B,Morning,2013-04-07T00:00:00Z,81,47
128235,Lesser Birchbeere,Call,B,Afternoon,2013-04-01T00:00:00Z,87,53
128228,Lesser Birchbeere,Call,B,Afternoon,2013-04-01T00:00:00Z,85,57
105256,Lesser Birchbeere,Call,B,Afternoon,2012-04-03T00:00:00Z,50,47
103966,Lesser Birchbeere,Call,B,Morning,2012-06-17T00:00:00Z,83,53
103965,Lesser Birchbeere,Call,B,Morning,2012-06-17T00:00:00Z,65,57
103452,Lesser Birchbeere,Call,B,Morning,2012-05-06T00:00:00Z,80,54
102212,Lesser Birchbeere,Call,B,Morning,2012-05-27T00:00:00Z,75,101
97354,Lesser Birchbeere,Call,B,Morning,2012-03-25T00:00:00Z,61,41
95725,Lesser Birchbeere,Call,B,Afternoon,2011-06-24T00:00:00Z,146,98
95724,Lesser Birchbeere,Call,B,Afternoon,2009-08-05T00:00:00Z,84,50
95723,Lesser Birchbeere,Call,B,Afternoon,2009-08-05T00:00:00Z,45,110
95722,Lesser Birchbeere,Call,B,Afternoon,2009-08-05T00:00:00Z,67,57
95720,Lesser Birchbeere,Call,B,Afternoon,2009-08-05T00:00:00Z,65,104
95719,Lesser Birchbeere,Call,B,Morning,2008-08-04T00:00:00Z,70,47
95718,Lesser Birchbeere,Call,B,Morning,2005-10-04T00:00:00Z,147,106
95717,Lesser Birchbeere,Call,B,Morning,2004-08-04T00:00:00Z,91,45
81078,Lesser Birchbeere,Song,B,Morning,2011-06-08T00:00:00Z,124,77
62728,Lesser Birchbeere,Call,B,Morning,2010-09-26T00:00:00Z,73,54
59950,Lesser Birchbeere,Call,B,Morning,2010-07-28T00:00:00Z,85,51
59949,Lesser Birchbeere,Call,B,Morning,2010-07-28T00:00:00Z,81,53
59948,Lesser Birchbeere,Call,B,Morning,2010-07-28T00:00:00Z,81,49
56424,Lesser Birchbeere,Call,B,Morning,2008-04-07T00:00:00Z,54,150
21391,Lesser Birchbeere,Call,B,Evening,2007-03-16T00:00:00Z,81,52
399993,Lesser Birchbeere,"Call, Song",C,Morning,2018-01-21T00:00:00Z,81,39
398883,Lesser Birchbeere,Song,C,Afternoon,2017-12-30T00:00:00Z,85,51
308144,Lesser Birchbeere,Call,C,Night,2016-03-16T00:00:00Z,50,100
281906,Lesser Birchbeere,Call,C,Afternoon,2015-09-18T00:00:00Z,60,77
255699,Lesser Birchbeere,Call,C,Evening,2015-07-07T00:00:00Z,121,79
235014,Lesser Birchbeere,Call,C,Evening,2015-04-07T00:00:00Z,76,57
234162,Lesser Birchbeere,Call,C,Afternoon,2015-04-03T00:00:00Z,82,53
233794,Lesser Birchbeere,Call,C,Afternoon,2015-03-31T00:00:00Z,152,95
173549,Lesser Birchbeere,Call,C,Afternoon,2012-05-02T00:00:00Z,87,46
152344,Lesser Birchbeere,Call,C,Night,2013-06-04T00:00:00Z,137,94
143640,Lesser Birchbeere,Call,C,Night,2013-05-20T00:00:00Z,83,49
138333,Lesser Birchbeere,Call,C,Afternoon,2013-05-12T00:00:00Z,84,55
98204,Lesser Birchbeere,Call,C,Night,2012-04-05T00:00:00Z,81,51
56422,Lesser Birchbeere,Call,C,Morning,2008-05-03T00:00:00Z,161,93
56420,Lesser Birchbeere,Song,C,Morning,2008-05-03T00:00:00Z,78,50
11721,Lesser Birchbeere,Call,C,Morning,2006-07-20T00:00:00Z,64,60
281905,Lesser Birchbeere,Call,D,Afternoon,2015-09-18T00:00:00Z,52,141
129365,Lesser Birchbeere,Call,D,Morning,2000-10-14T00:00:00Z,151,109
154791,Lesser Birchbeere,Call,E,Morning,2013-06-05T00:00:00Z,152,109
395423,Orange Pine Plover,Call,A,Afternoon,2017-01-21T00:00:00Z,62,41
388598,Orange Pine Plover,Call,A,Morning,2015-09-08T00:00:00Z,45,55
385825,Orange Pine Plover,Call,A,Afternoon,2016-02-14T00:00:00Z,130,70
385824,Orange Pine Plover,Call,A,Afternoon,2016-02-14T00:00:00Z,56,39
383483,Orange Pine Plover,Song,A,Evening,2017-05-05T00:00:00Z,62,42
375008,Orange Pine Plover,"Call, Song",A,Morning,2017-06-06T00:00:00Z,62,45
370944,Orange Pine Plover,Song,A,Morning,2017-05-13T00:00:00Z,97,41
370491,Orange Pine Plover,Song,A,Morning,2017-05-12T00:00:00Z,98,61
363065,Orange Pine Plover,Call,A,Morning,2017-04-05T00:00:00Z,121,71
362328,Orange Pine Plover,Call,A,Morning,2017-03-31T00:00:00Z,122,76
350299,Orange Pine Plover,"Call, Song",A,Afternoon,2017-01-13T00:00:00Z,127,77
348110,Orange Pine Plover,Song,A,Morning,2016-12-27T00:00:00Z,54,52
333285,Orange Pine Plover,Call,A,Morning,2016-09-04T00:00:00Z,34,103
322769,Orange Pine Plover,Call,A,Morning,2016-06-19T00:00:00Z,95,55
318897,Orange Pine Plover,Song,A,Morning,2016-05-25T00:00:00Z,62,41
316285,Orange Pine Plover,Song,A,Morning,2016-05-01T00:00:00Z,50,29
316284,Orange Pine Plover,Song,A,Morning,2016-05-01T00:00:00Z,56,38
313159,Orange Pine Plover,Song,A,Morning,2016-03-20T00:00:00Z,59,47
312725,Orange Pine Plover,Call,A,Morning,2016-04-16T00:00:00Z,55,152
311712,Orange Pine Plover,Call,A,Afternoon,2016-03-19T00:00:00Z,61,41
310835,Orange Pine Plover,Song,A,Morning,2015-05-22T00:00:00Z,120,83
309396,Orange Pine Plover,Call,A,Morning,2016-03-15T00:00:00Z,64,77
308401,Orange Pine Plover,Call,A,Morning,2016-03-23T00:00:00Z,104,80
306851,Orange Pine Plover,Call,A,Morning,2016-03-13T00:00:00Z,115,74
305136,Orange Pine Plover,Song,A,Afternoon,2016-02-28T00:00:00Z,66,44
305015,Orange Pine Plover,Call,A,Night,2015-04-12T00:00:00Z,68,46
299474,Orange Pine Plover,Call,A,Afternoon,2015-06-08T00:00:00Z,124,76
236017,Orange Pine Plover,Call,A,Afternoon,2015-04-15T00:00:00Z,132,76
196755,Orange Pine Plover,Call,A,Morning,2014-09-18T00:00:00Z,45,107
174892,Orange Pine Plover,Call,A,Afternoon,2014-04-16T00:00:00Z,62,37
174397,Orange Pine Plover,"Call, Song",A,Morning,2014-03-15T00:00:00Z,61,31
172590,Orange Pine Plover,Song,A,Afternoon,2014-03-10T00:00:00Z,62,56
168057,Orange Pine Plover,Call,A,Morning,2008-12-28T00:00:00Z,124,75
167849,Orange Pine Plover,Call,A,Morning,2014-02-17T00:00:00Z,124,56
164758,Orange Pine Plover,Call,A,Morning,2014-01-14T00:00:00Z,66,37
145941,Orange Pine Plover,Call,A,Morning,2013-08-01T00:00:00Z,56,41
145938,Orange Pine Plover,Call,A,Morning,2013-08-09T00:00:00Z,59,50
101646,Orange Pine Plover,"Call, Song",A,Morning,2012-05-12T00:00:00Z,54,39
97374,Orange Pine Plover,"Call, Song",A,Morning,2012-03-25T00:00:00Z,119,72
60068,Orange Pine Plover,Call,A,Night,2010-08-08T00:00:00Z,124,77
59158,Orange Pine Plover,Song,A,Morning,2010-05-08T00:00:00Z,82,33
52353,Orange Pine Plover,Song,A,Morning,2010-05-23T00:00:00Z,122,69
52352,Orange Pine Plover,Song,A,Morning,2010-05-23T00:00:00Z,127,75
